0.000000   439985.495275   373691.638450   376391.354165   119770.497983   283601.688916   138004.683084   449171.331326   197131.482179   556826.176224   249441.336498   54969.104023   480517.720059   255879.428576   186150.305473   281442.924617   637576.889499   149349.748274   413907.901382   254528.191279   705071.011806   192295.852650   258807.021753   336617.161920   333431.834535   243048.023707   301621.499247   289225.426404   614130.476797   293152.719765   300819.230971   100950.594699   253226.241953   2373894.207687   368358.814501   
0.100000   367389.269771   204048.762285   246281.161328   162189.702402   196805.441590   173417.883420   294776.588209   229933.785803   439775.358347   491148.315283   110120.805521   215596.765602   179488.376859   155951.575215   577965.555751   520738.374645   170528.443129   257673.893117   193224.676321   2085874.019370   508961.896594   172643.552450   305978.710080   261361.774907   180679.195317   208320.893781   194763.091194   312507.743336   260291.270357   181118.621047   134343.568375   197410.296729   7836136.120957   1157985.520547   
0.200000   205199.945990   133335.713877   132029.272520   102673.078152   139134.566157   113428.011694   220365.101506   151864.221477   354584.805996   324009.433473   84046.393798   118101.169551   115681.721589   109833.975281   254530.018171   300783.179652   114457.514464   183621.201459   129819.560068   477853.360485   358750.513095   134206.342839   190899.382139   183822.778294   147326.722625   166440.113869   98543.580704   147737.775724   152589.586266   107313.508095   89881.827360   140551.458338   1808456.971462   660981.971278   
0.300000   114154.949164   77316.611660   107805.841291   85332.961825   114623.599702   100163.660433   158855.490319   138342.957609   276829.803876   290457.580184   49069.760853   71740.696503   80192.612743   87328.782552   193056.178823   234859.733999   65454.151164   136784.150421   124913.542727   278536.698468   266260.680596   117003.104869   147200.085723   144605.411844   129108.782717   121782.994893   75009.547510   115386.458164   119434.173301   110419.474362   60228.253340   84483.514768   1090291.896864   606147.771163   
0.400000   93454.999504   68927.864394   105700.087921   81216.970408   105670.365777   91924.029191   145721.194887   113936.788295   187964.472838   230850.117799   59163.122225   65966.193651   71645.986712   65793.216372   134193.772322   156535.952852   75940.673178   102166.366593   128514.522312   209221.512572   239432.610445   76694.913830   110818.202304   113210.645449   123706.719940   74638.599372   58972.608097   99013.470193   112275.627559   99843.565930   63983.105644   84525.301784   790036.483414   555751.745186   
0.500000   85114.849634   63158.560912   91069.893683   85256.367896   93087.724273   100082.919096   146014.087915   130731.711152   231777.552800   244036.900311   52590.162932   55322.371284   78827.937836   70269.696846   139993.291948   141848.118987   73580.135565   112192.594172   115117.990645   179813.987320   244286.161593   85192.829729   116433.916275   123956.412588   109924.652204   95022.702791   60338.630131   98877.650864   117165.193636   97545.156532   63196.024574   70531.638773   628237.993658   582804.112650   
0.600000   71296.528732   55126.851226   81342.822760   75415.682862   81901.970764   89513.450147   123791.898840   110741.338866   203010.736199   189166.397783   42881.979716   45777.937559   63245.987807   59373.196154   164174.738723   121631.044025   64039.248930   95917.788833   88773.607139   151228.872658   196556.565843   69924.677561   98144.854197   100175.475624   81229.172430   80580.979572   53499.381840   88252.184054   101208.311328   82190.299115   57452.441836   75598.405367   504438.933289   435884.031548   
0.700000   61695.466938   74799.969887   90427.714281   105151.454109   122591.420936   126558.263422   177763.755022   142939.102087   303598.565671   262485.091041   48153.224588   50928.000675   87144.431039   71303.426402   161265.544051   126774.908686   59089.118346   110858.982412   128334.313888   150819.597016   296415.920854   86860.905836   127088.758217   138012.464335   136291.038688   100535.487845   69083.648277   117935.569615   145262.796252   112763.511557   64986.183057   83620.066221   442628.396988   688014.788229   
0.800000   58516.292814   44651.049023   73918.330838   60342.444307   92151.098265   68710.602117   125706.028280   106947.764202   195154.379931   200522.053407   43552.209208   35022.050127   58400.192819   49263.939399   123423.275421   109550.224824   61039.802047   69412.797274   94118.258803   135425.502157   201625.584484   61649.974919   92714.721512   103503.313408   99006.527717   72746.722632   41648.981898   69897.076423   82170.698189   84288.545645   52519.810405   79624.655714   373368.184067   510029.784123   
0.900000   82077.984892   58479.636120   102620.882338   78388.848029   107657.182246   93414.853686   189470.212731   152541.514776   318731.774891   314266.877491   62084.935687   46275.118109   72074.101058   58431.891015   150980.116787   136900.242460   79974.610330   103003.801470   117303.017419   160763.654250   336701.314485   79516.240409   116123.766143   135519.736126   127069.047613   96903.265466   54508.607462   81991.511434   103431.293853   107900.948525   62475.342185   58268.417542   338766.544861   777484.398311   
